Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-11-19 22:43:42,0.0,0.0,4.1922,0.0,9.25395,0.0,0.0,0.0,1.0,0
2018-11-19 22:43:52,0.1666833333333367,10.001000000000204,4.1922,0.0,9.14879,0.0,0.002778055555555612,0.0,1.0,10
2018-11-19 22:44:02,0.3333000000000083,19.998000000000506,4.1922,0.0,9.14879,0.0,0.0027769444444445284,0.0,1.0,20
2018-11-19 22:44:12,0.4999500000000049,29.9970000000003,4.1922,0.0,9.25395,0.0,0.0027774999999999423,0.0,1.0,30
2018-11-19 22:44:22,0.6666333333333417,39.9980000000005,4.1922,0.0,9.25395,0.0,0.002778055555555612,0.0,1.0,40
2018-11-19 22:44:32,0.8332833333333383,49.9970000000003,4.1922,0.0,9.25395,0.0,0.002777499999999943,0.0,1.0,50
2018-11-19 22:44:42,1.0000833333333352,60.00500000000011,4.01035,-3.00106,9.25395,-0.00833,0.002778611111111028,-0.008338778661110862,1.0,60
2018-11-19 22:44:52,1.1667500000000015,70.00500000000011,3.99417,-2.9985,9.25395,-0.01667,0.002777777777777778,-0.01666794532777753,0.9997162426500545,70
2018-11-19 22:45:02,1.3334166666666685,80.00500000000011,3.98338,-3.00106,9.25395,-0.025,0.002777777777777778,-0.025004223105555307,0.999009283992701,80
2018-11-19 22:45:12,1.5001333333333453,90.00800000000072,3.97512,-2.9985,9.25395,-0.03333,0.002778611111111281,-0.03333588852222248,0.9979824589400392,90
2018-11-19 22:45:22,1.6667166666666768,100.0030000000006,3.96855,-3.00106,9.25395,-0.04167,0.0027763888888888547,-0.04166799816111127,0.9967048622169906,100
2018-11-19 22:45:32,1.8334166666666685,110.00500000000012,3.96298,-3.00106,9.35911,-0.05,0.0027783333333332018,-0.05000594319444421,0.995224494354618,110
2018-11-19 22:45:42,2.000116666666675,120.00700000000052,3.95843,-3.00106,9.25395,-0.05833,0.0027783333333334425,-0.05834388822777787,0.9935763346346299,120
2018-11-19 22:45:52,2.166783333333342,130.00700000000052,3.95439,-2.9985,9.14879,-0.06667,0.002777777777777778,-0.06667305489444454,0.9917868593802245,130
2018-11-19 22:46:02,2.3334333333333386,140.0060000000003,3.95085,-3.00106,9.14879,-0.075,0.002777499999999943,-0.07500849904444437,0.989875637811045,140
2018-11-19 22:46:12,2.500116666666675,150.00700000000052,3.94781,-3.00106,9.14879,-0.08334,0.002778055555555612,-0.0833456104500001,0.9878581989581819,150
2018-11-19 22:46:22,2.6667500000000017,160.0050000000001,3.94512,-3.00106,9.25395,-0.09167,0.002777222222222109,-0.09168022097222198,0.9857471530595552,160
2018-11-19 22:46:32,2.8334000000000135,170.0040000000008,3.94259,-2.9985,9.35911,-0.1,0.0027775000000001882,-0.10000855472222255,0.9835529558884399,170
2018-11-19 22:46:42,3.000083333333335,180.0050000000001,3.94023,-2.9985,9.35911,-0.10834,0.0027780555555553675,-0.1083385543055553,0.9812839520697034,180
2018-11-19 22:46:52,3.166733333333347,190.0040000000008,3.93821,-3.00106,9.35911,-0.11667,0.0027775000000001882,-0.11667399845555587,0.9789470245708884,190
2018-11-19 22:47:02,3.3334500000000085,200.00700000000052,3.93618,-2.9985,9.35911,-0.125,0.002778611111111036,-0.1250056638722223,0.9765484549927598,200
2018-11-19 22:47:12,3.500116666666675,210.00700000000052,3.93433,-3.00106,9.35911,-0.13334,0.002777777777777778,-0.1333419416500001,0.9740933421843968,210
2018-11-19 22:47:22,3.666800000000012,220.00800000000072,3.93264,-3.00106,9.46427,-0.14167,0.002778055555555612,-0.14167905305555584,0.971586318729391,220
