Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-12-08 06:34:07,0.0,0.0,4.18514,-0.04597,-9.99006,-0.0,0.0,-0.0,1.0,0
2018-12-08 06:34:08,0.0099833333333663,0.5990000000019791,4.17419,-0.09706,-9.99006,-2e-05,2.8055555556218493e-05,-1.5365755555609376e-05,1.0,1
2018-12-08 06:34:09,0.0266500000000329,1.599000000001979,4.16711,-0.09706,-9.99006,-4e-05,2.8055555556218537e-05,-4.204668888894254e-05,1.0,2
2018-12-08 06:34:09,0.0417000000000067,2.5020000000004075,4.16424,-0.09706,-9.99006,-7e-05,2.8333333333042295e-05,-6.625319444445319e-05,1.0,3
2018-12-08 06:34:10,0.058350000000064,3.5010000000038417,4.14553,-0.22731,-9.99006,-0.00011,2.8333333333042295e-05,-0.00011208710833344212,1.0,4
2018-12-08 06:34:12,0.0766666666666424,4.599999999998545,4.068,-0.74069,-9.99006,-0.00027,2.8333333333042295e-05,-0.00027032168888805247,1.0,5
2018-12-08 06:34:13,0.0933500000000397,5.6010000000023865,3.96433,-1.46605,-9.99006,-0.0006,2.8333333333042295e-05,-0.0006011248277776976,1.0,6
2018-12-08 06:34:13,0.108350000000064,6.501000000003842,3.88106,-2.19141,-9.99006,-0.00107,2.8333333333042295e-05,-0.0010706204972232992,1.0,7
2018-12-08 06:34:15,0.1266666666666424,7.599999999998545,3.801,-2.96274,-9.99006,-0.00187,2.8333333333042542e-05,-0.00187241297499693,1.0,8
2018-12-08 06:34:16,0.1433500000000397,8.601000000002387,3.76611,-3.26157,-9.99006,-0.00274,2.8055555556218476e-05,-0.0027475971472222236,1.0,9
2018-12-08 06:34:16,0.1583666666666734,9.502000000000407,3.76442,-3.17729,-9.99006,-0.00355,2.8055555554197872e-05,-0.0035516893194426696,1.0,10
2018-12-08 06:34:18,0.1766500000000329,10.59900000000198,3.73594,-3.46335,-9.99006,-0.00457,2.805555555621897e-05,-0.004568021402777469,1.0,11
2018-12-08 06:34:19,0.193333333333309,11.599999999998545,3.6975,-3.88988,-9.99006,-0.0056,2.8333333333042295e-05,-0.005604451983329092,1.0,12
2018-12-08 06:34:20,0.2100166666667064,12.601000000002388,3.71537,-3.55018,-9.99006,-0.00662,2.8611111111887707e-05,-0.006627836836111219,1.0,13
2018-12-08 06:34:21,0.226650000000033,13.59900000000198,3.76543,-2.85292,-9.99006,-0.00749,2.805555555621897e-05,-0.0074909963166668,1.0,14
2018-12-08 06:34:22,0.2433166666666996,14.59900000000198,3.81785,-2.2195,-9.99006,-0.00818,2.805555555621897e-05,-0.008174331549999971,1.0,15
2018-12-08 06:34:23,0.2599666666667569,15.598000000005412,3.79527,-2.50556,-9.99006,-0.00884,2.805555555621749e-05,-0.008839634633335484,1.0,16
2018-12-08 06:34:24,0.2766666666666424,16.599999999998545,3.78364,-2.61539,-9.99006,-0.00956,2.8333333333042295e-05,-0.009556198416663933,1.0,17
2018-12-08 06:34:24,0.2916833333333973,17.50100000000384,3.82628,-2.07903,-9.99006,-0.01013,2.8055555556218476e-05,-0.0101330607972229,1.0,18
2018-12-08 06:34:26,0.3099500000000262,18.59700000000157,3.80488,-2.35487,-9.99006,-0.01082,2.6944444444881002e-05,-0.010813906947221548,1.0,19
2018-12-08 06:34:26,0.3250500000000708,19.50300000000425,3.81499,-2.21184,-9.99006,-0.01138,2.8611111111887213e-05,-0.011385651050000941,1.0,20
2018-12-08 06:34:28,0.3433666666666492,20.601999999998952,3.80943,-2.27314,-9.99006,-0.01207,2.86111111098671e-05,-0.01207091584999765,1.0,21
2018-12-08 06:34:28,0.3583333333333333,21.5,3.82241,-2.10457,-9.99006,-0.01262,2.8055555554197377e-05,-0.012613777849998432,1.0,22
2018-12-08 06:34:30,0.3766333333334236,22.598000000005413,3.81819,-2.15565,-9.99006,-0.01327,2.7777777779394657e-05,-0.013264434433334941,1.0,23
2018-12-08 06:34:31,0.3917000000000067,23.502000000000407,3.83336,-1.9692,-9.99006,-0.01378,2.8611111109866114e-05,-0.013778687466665376,1.0,24
2018-12-08 06:34:32,0.4100333333333159,24.601999999998952,3.87466,-1.53245,-9.99006,-0.01431,2.8333333333042295e-05,-0.014303151891664903,1.0,25
2018-12-08 06:34:33,0.4266666666666424,25.599999999998545,3.89961,-1.3128,-9.99006,-0.01469,2.8333333333042295e-05,-0.01468944891666503,1.0,26
2018-12-08 06:34:34,0.4433833333333799,26.60300000000279,3.81212,-2.28846,-9.99006,-0.01522,2.9166666667554963e-05,-0.015220974652777526,1.0,27
2018-12-08 06:34:35,0.4599500000000261,27.59700000000157,3.88899,-1.36388,-9.99006,-0.0157,2.750000000054974e-05,-0.015693560388888066,1.0,28
2018-12-08 06:34:36,0.4766833333333731,28.601000000002387,3.96737,-0.66917,-9.99006,-0.01596,2.8055555556218476e-05,-0.015953673824999504,1.0,29
2018-12-08 06:34:36,0.4916833333333973,29.50100000000384,4.07302,0.17623,-9.8849,-0.01599,2.8333333333042295e-05,-0.015984643386111046,1.0,30
2018-12-08 06:34:38,0.5099166666666861,30.595000000001164,4.09665,-0.00511,-9.8849,-0.01597,2.722222222170482e-05,-0.015965406355555406,1.0,31
2018-12-08 06:34:39,0.526650000000033,31.59900000000198,4.10455,0.00511,-9.8849,-0.01597,2.7777777777374544e-05,-0.015964841416666514,1.0,32
2018-12-08 06:34:40,0.5433166666666996,32.59900000000198,3.98186,-1.04462,-9.8849,-0.01614,2.8055555556218476e-05,-0.016140790327777495,1.0,33
2018-12-08 06:34:40,0.5583500000000641,33.50100000000384,3.92944,-1.28471,-9.8849,-0.01644,2.8333333333042295e-05,-0.01643788110277813,1.0,34
2018-12-08 06:34:42,0.5766166666666929,34.59700000000157,3.89556,-1.53245,-9.8849,-0.01688,2.6944444444881002e-05,-0.016871313622221797,1.0,35
2018-12-08 06:34:42,0.5916666666666667,35.5,3.82443,-2.2808,-9.8849,-0.01737,2.8333333333042295e-05,-0.017364199502776376,1.0,36
2018-12-08 06:34:43,0.6083833333334041,36.50300000000425,3.85207,-1.84405,-9.8849,-0.01794,2.8055555556218476e-05,-0.017936145766667896,1.0,37
2018-12-08 06:34:45,0.626650000000033,37.59900000000198,3.91832,-1.14423,-9.8849,-0.01838,2.8333333333042295e-05,-0.018376074094444295,1.0,38
2018-12-08 06:34:45,0.6417000000000068,38.50200000000041,3.87921,-1.62695,-9.8849,-0.01873,2.8055555554197377e-05,-0.018733353238887952,1.0,39
2018-12-08 06:34:46,0.658350000000064,39.50100000000384,3.89404,-1.4073,-9.8849,-0.01915,2.8333333333042295e-05,-0.019152480647222695,1.0,40
2018-12-08 06:34:48,0.676650000000033,40.59900000000198,3.89455,-1.41752,-9.77974,-0.01959,2.7777777777373558e-05,-0.019582991430555294,1.0,41
2018-12-08 06:34:49,0.6933500000000398,41.60100000000239,3.91697,-1.1851,-9.8849,-0.01994,2.8333333333042295e-05,-0.019936748027777767,1.0,42
2018-12-08 06:34:50,0.7100166666667065,42.60100000000239,3.94394,-0.94757,-9.8849,-0.02023,2.8333333333042295e-05,-0.02022469653888898,1.0,43
2018-12-08 06:34:51,0.7266666666666424,43.599999999998545,3.94832,-0.94501,-9.8849,-0.02049,2.8333333333042295e-05,-0.0204872902361102,1.0,44
