Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-12-18 16:32:48,0.0,0.0,4.12783,-1.21575,-9.8849,-4e-05,0.0,-0.0,0.9983016234891727,0
2018-12-18 16:32:48,0.0083666666665521,0.5019999999931315,4.05417,-1.06506,-9.8849,-0.00019,2.7222222221704835e-05,-0.0001492223194423265,0.9982686745079391,1
2018-12-18 16:32:49,0.0250666666664377,1.503999999986263,4.00411,-1.0293,-9.8849,-0.00048,2.7499999996507542e-05,-0.0004412123249958803,0.9981900587896965,2
2018-12-18 16:32:50,0.0416999999998855,2.5019999999931315,3.95321,-1.43795,-9.8849,-0.00082,2.8333333333042295e-05,-0.0007850898527751035,0.9980918817972215,3
2018-12-18 16:32:51,0.0583666666665521,3.5019999999931315,3.70003,-4.39559,-9.8849,-0.00164,2.8333333333042295e-05,-0.0016626828916685077,0.9979052727964387,4
2018-12-18 16:32:52,0.0750333333332188,4.5019999999931315,3.55945,-6.15025,-9.8849,-0.00313,2.7777777779394657e-05,-0.003158012002780679,0.9975086426997213,5
2018-12-18 16:32:53,0.0916999999998855,5.5019999999931315,3.96433,-0.54658,-9.8849,-0.00394,2.8333333333042295e-05,-0.003940404422227986,0.9970515263517075,6
2018-12-18 16:32:54,0.108399999999771,6.503999999986263,3.41517,-8.53321,-9.8849,-0.00535,2.8055555554197377e-05,-0.005358246974986987,0.9966950475688585,7
2018-12-18 16:32:55,0.1250333333332188,7.5019999999931315,3.98574,-0.11238,-9.8849,-0.00635,2.7777777779394657e-05,-0.006322784955570689,0.9961588882317105,8
2018-12-18 16:32:56,0.1417499999998351,8.504999999990105,3.66531,-4.4007,-9.8849,-0.00708,2.6666666664014986e-05,-0.007042225958337568,0.9958626182275202,9
2018-12-18 16:32:57,0.1583833333332829,9.502999999996971,4.16304,1.40221,-9.8849,-0.00732,2.7222222221704327e-05,-0.0072890875972366825,0.9955961500114711,10
