Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-12-05 20:13:25,0.0,0.0,4.1366,-0.15069,-10.20038,-0.00253,0.0,-0.0,1.0,0
2018-12-05 20:14:25,1.0,60.0,4.13087,-0.15325,-9.99006,-0.00505,0.016666666666666666,-0.0025541666666666664,0.9994751151852449,60
2018-12-05 20:15:25,2.000033333333219,120.00199999999312,4.12665,-0.15069,-10.09522,-0.00759,0.01666722222222031,-0.005065750383333045,0.9989389340577293,120
2018-12-05 20:16:25,3.0000166666667307,180.00100000000384,4.12295,-0.15325,-9.99006,-0.01012,0.016666388888891867,-0.007619874480555724,0.9983823378801386,180
2018-12-05 20:17:25,4.000049999999949,240.00299999999697,4.11957,-0.15325,-10.30554,-0.01266,0.016667222222220314,-0.010174126286110988,0.9978072963749534,240
2018-12-05 20:18:25,5.00006666666668,300.0040000000008,4.11654,-0.15325,-10.20038,-0.0152,0.01666694444444551,-0.012728335522222262,0.9972146050101337,300
2018-12-05 20:19:25,6.00001666666673,360.00100000000384,4.11401,-0.15325,-9.8849,-0.01774,0.016665833333334174,-0.015282374480555725,0.9966047469028609,360
2018-12-05 20:20:25,7.00001666666673,420.00100000000384,4.11148,-0.15325,-9.99006,-0.02029,0.016666666666666666,-0.01783654114722239,0.9959780803167272,420
2018-12-05 20:21:25,8.00004999999995,480.002999999997,4.10929,-0.15325,-9.99006,-0.02282,0.016667222222220314,-0.020390792952777653,0.9953349442950571,480
2018-12-05 20:22:25,9.00004999999995,540.002999999997,4.10693,-0.15069,-9.99006,-0.02536,0.016666666666666666,-0.022902292952777653,0.994678247883765,540
2018-12-05 20:23:25,10.00003333333322,600.0019999999931,4.10491,-0.15069,-9.8849,-0.02789,0.01666638888888782,-0.02541375109444416,0.994007716633425,600
2018-12-05 20:24:25,11.00006666666668,660.0040000000008,4.10306,-0.15069,-9.99006,-0.03043,0.016667222222224356,-0.027925334811111147,0.9933232907949364,660
2018-12-05 20:25:25,11.999983333333269,719.9989999999962,4.1012,-0.15069,-10.09522,-0.03296,0.016665277777776485,-0.030436625519444285,0.9926250797116088,720
2018-12-05 20:26:25,13.00003333333322,780.0019999999931,4.09935,-0.15325,-9.99006,-0.0355,0.01666749999999916,-0.03299091989444416,0.9919110959389352,780
2018-12-05 20:27:25,14.000016666666731,840.0010000000038,4.09766,-0.15069,-10.09522,-0.03804,0.016666388888891864,-0.035502378036111275,0.9911841057465048,840
2018-12-05 20:28:25,15.000016666666731,900.0010000000038,4.09615,-0.15069,-9.99006,-0.04057,0.016666666666666666,-0.038013878036111275,0.9904443561252882,900
2018-12-05 20:29:25,16.00001666666673,960.0010000000038,4.09446,-0.15069,-10.09522,-0.04311,0.016666666666666666,-0.040525378036111274,0.9896921495183969,960
2018-12-05 20:30:25,16.99998333333327,1019.9989999999962,4.09311,-0.15069,-9.99006,-0.04564,0.016666111111108977,-0.04303679431944429,0.9889278314833052,1020
2018-12-05 20:31:25,18.00004999999995,1080.002999999997,4.09176,-0.15325,-9.99006,-0.04818,0.016667777777778003,-0.045591131263888765,0.988149834695374,1080
