Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-11-06 00:10:34,0.0,0.0,4.18177,-0.04342,38.38286,-0.0,0.0,-0.0,1.0,0
2018-11-06 00:10:35,0.0100166666667064,0.6010000000023865,4.18059,-0.09706,38.38286,-2e-05,2.861111111188723e-05,-1.5423230555613332e-05,1.0,1
2018-11-06 00:10:35,0.0250500000000101,1.5030000000006112,4.18042,-0.09706,38.38286,-4e-05,2.888888888871097e-05,-3.931904166667834e-05,1.0,2
2018-11-06 00:10:37,0.0433333333333697,2.600000000002183,4.18026,-0.09706,38.38286,-7e-05,2.777777777838411e-05,-6.825680277783109e-05,1.0,3
2018-11-06 00:10:38,0.0599666666666962,3.5980000000017753,4.18026,-0.09706,38.38286,-9e-05,2.777777777838411e-05,-9.459652500004315e-05,1.0,4
2018-11-06 00:10:39,0.076666666666703,4.600000000002183,4.18009,-0.0945,38.38286,-0.00012,2.8055555556218476e-05,-0.00012104195833338785,1.0,5
2018-11-06 00:10:40,0.0933166666666996,5.599000000001979,4.18009,-0.09706,38.38286,-0.00015,2.8055555556218476e-05,-0.000147550152777828,1.0,6
2018-11-06 00:10:41,0.1100000000000363,6.600000000002183,4.17992,-0.0945,38.38286,-0.00017,2.8333333334052846e-05,-0.0001740411583333913,1.0,7
2018-11-06 00:10:42,0.1266333333333629,7.598000000001775,4.17992,-0.0945,38.48802,-0.0002,2.7777777778384353e-05,-0.00020044843611115713,1.0,8
2018-11-06 00:10:43,0.1433333333333697,8.600000000002183,4.17992,-0.09706,38.48802,-0.00023,2.777777777838411e-05,-0.00022696711388894828,1.0,9
2018-11-06 00:10:44,0.1599500000000261,9.597000000001572,4.17975,-0.09706,38.48802,-0.00025,2.722222222271537e-05,-0.0002533481416667114,1.0,10
2018-11-06 00:10:45,0.1766500000000329,10.59900000000198,4.17975,-0.0945,38.48802,-0.00028,2.77777777783846e-05,-0.00027994148611116626,1.0,11
2018-11-06 00:10:45,0.1916666666666666,11.5,4.17975,-0.09706,38.48802,-0.0003,2.8055555555207928e-05,-0.00030380891388889205,1.0,12
2018-11-06 00:10:47,0.2099833333333663,12.59900000000198,4.17958,-0.09706,38.48802,-0.00033,2.8333333334053337e-05,-0.0003333701972222803,1.0,13
2018-11-06 00:10:47,0.22501666666667,13.501000000000204,4.17958,-0.09706,38.48802,-0.00036,2.8055555555207928e-05,-0.0003576891194444546,1.0,14
2018-11-06 00:10:49,0.2433333333333697,14.600000000002185,4.17958,-0.09706,38.48802,-0.00039,2.77777777783846e-05,-0.00038731938055561914,1.0,15
2018-11-06 00:10:50,0.2599666666666962,15.598000000001775,4.17941,-0.09706,38.48802,-0.00041,2.777777777838411e-05,-0.0004140850583333856,1.0,16
2018-11-06 00:10:51,0.276650000000033,16.59900000000198,4.17941,-0.09706,38.48802,-0.00044,2.750000000054974e-05,-0.0004407879750000592,1.0,17
2018-11-06 00:10:52,0.2933333333333697,17.600000000002183,4.17941,-0.0945,38.48802,-0.00047,2.8333333334052846e-05,-0.0004675620027778377,1.0,18
2018-11-06 00:10:53,0.3100166666667064,18.601000000002387,4.17924,-0.09706,38.48802,-0.00049,2.8888888889721583e-05,-0.0004944078527778427,1.0,19
2018-11-06 00:10:53,0.32501666666667,19.501000000000204,4.17924,-0.0945,38.48802,-0.00052,2.888888888871103e-05,-0.0005184595194444511,1.0,20
2018-11-06 00:10:55,0.3433500000000398,20.601000000002387,4.17924,-0.0945,38.48802,-0.00055,2.8611111111887213e-05,-0.0005478294527778415,1.0,21
2018-11-06 00:10:56,0.3599500000000262,21.59700000000157,4.17351,-0.38311,38.48802,-0.00062,2.750000000054974e-05,-0.0006248609750001056,1.0,22
2018-11-06 00:10:57,0.3766500000000329,22.59900000000198,4.16289,-0.9067,38.38286,-0.00082,2.777777777838411e-05,-0.0008240402027780787,1.0,23
2018-11-06 00:10:58,0.3933000000000295,23.598000000001775,4.15346,-1.33068,38.38286,-0.00114,2.777777777838411e-05,-0.0011506132250003551,1.0,24
2018-11-06 00:10:59,0.4100000000000364,24.600000000002183,4.14014,-1.94622,38.38286,-0.00161,2.8333333334052846e-05,-0.0016306012333340589,1.0,25
2018-11-06 00:11:00,0.426650000000033,25.59900000000198,4.12901,-2.41617,38.38286,-0.00223,2.777777777838411e-05,-0.0022535479555563214,1.0,26
2018-11-06 00:11:00,0.4416833333333367,26.501000000000204,4.12075,-2.73543,38.38286,-0.00288,2.8333333333042295e-05,-0.002906577613888396,1.0,27
2018-11-06 00:11:01,0.4583500000000034,27.501000000000204,4.15683,-0.7177,38.38286,-0.00331,2.888888888871103e-05,-0.003328591880555536,1.0,28
2018-11-06 00:11:02,0.4750166666666701,28.501000000000204,4.14924,-1.16466,38.38286,-0.00357,2.8333333333042295e-05,-0.0035948711611110116,1.0,29
2018-11-06 00:11:03,0.4916833333333367,29.501000000000204,4.10575,-3.42503,38.38286,-0.00426,2.8055555555207928e-05,-0.004286536833332522,1.0,30
2018-11-06 00:11:05,0.5099500000000262,30.59700000000157,4.13559,-1.66527,38.38286,-0.00498,2.777777777838411e-05,-0.005002640969444684,1.0,31
2018-11-06 00:11:06,0.5266833333333731,31.601000000002387,4.14166,-1.33579,38.38286,-0.00539,2.8333333334052846e-05,-0.005408512494444934,1.0,32
2018-11-06 00:11:07,0.5433333333333698,32.60000000000218,4.15649,-0.55679,38.38286,-0.00563,2.8333333334052846e-05,-0.005640525888889004,1.0,33
2018-11-06 00:11:08,0.5599666666666963,33.598000000001775,4.16961,0.07918,38.38286,-0.00566,2.777777777838411e-05,-0.005673132386110989,1.0,34
2018-11-06 00:11:09,0.576650000000033,34.59900000000198,4.17517,0.30394,38.38286,-0.0056,2.777777777838411e-05,-0.0056111898111109015,1.0,35
2018-11-06 00:11:09,0.5916666666666667,35.5,4.17619,0.29628,38.38286,-0.00553,2.8055555555207928e-05,-0.005536325508333289,1.0,36
2018-11-06 00:11:11,0.6099833333333663,36.59900000000198,4.17501,0.18134,38.38286,-0.00546,2.777777777838608e-05,-0.005466280322222059,1.0,37
2018-11-06 00:11:12,0.626650000000033,37.59900000000198,4.17753,0.28351,38.38286,-0.00539,2.777777777838608e-05,-0.005397651655555356,1.0,38
2018-11-06 00:11:12,0.6416833333333367,38.50100000000021,4.19995,1.41498,38.38286,-0.00512,2.80555555552099e-05,-0.005126055511111469,1.0,39
2018-11-06 00:11:14,0.6599500000000262,39.59700000000157,4.19995,1.28983,38.38286,-0.00471,2.750000000054974e-05,-0.004720721436110928,1.0,40
2018-11-06 00:11:15,0.676666666666703,40.60000000000218,4.17115,-0.27073,38.38286,-0.00465,2.777777777838411e-05,-0.004660812683333311,1.0,41
2018-11-06 00:11:16,0.6933000000000296,41.598000000001775,4.16492,-0.54147,38.38286,-0.00477,2.777777777838411e-05,-0.0047838795388889235,1.0,42
2018-11-06 00:11:17,0.7099500000000262,42.59700000000157,4.16391,-0.55168,38.38286,-0.00492,2.750000000054974e-05,-0.004935975402777783,1.0,43
2018-11-06 00:11:17,0.725,43.5,4.15952,-0.7509,38.38286,-0.00509,2.8055555555207928e-05,-0.005104275383333052,1.0,44
2018-11-06 00:11:19,0.7433166666666996,44.59900000000198,4.14638,-1.38432,38.38286,-0.00542,2.8055555556218476e-05,-0.0054459381472225475,1.0,45
2018-11-06 00:11:19,0.7583500000000034,45.50100000000021,4.12362,-2.51322,38.38286,-0.00596,2.888888888871103e-05,-0.005981543988888334,1.0,46
2018-11-06 00:11:21,0.776650000000033,46.59900000000198,4.11486,-2.80439,38.38286,-0.00677,2.8333333334052846e-05,-0.006799102108334091,1.0,47
2018-11-06 00:11:21,0.7916666666666666,47.5,4.11772,-2.52855,38.38286,-0.00743,2.8055555555207928e-05,-0.007459537797221487,1.0,48
2018-11-06 00:11:23,0.8099833333333664,48.59900000000198,4.15093,-0.70493,38.38286,-0.00785,2.777777777838608e-05,-0.007877359297222615,0.9999934670371815,49
2018-11-06 00:11:23,0.8250166666666701,49.50100000000021,4.16205,-0.16602,38.38286,-0.00795,2.8611111110878637e-05,-0.00797309190000014,0.9999627091522161,50
2018-11-06 00:11:24,0.8416833333333368,50.50100000000021,4.1607,-0.29627,38.38286,-0.00802,2.80555555552099e-05,-0.00803827384444456,0.9999358634640414,51
2018-11-06 00:11:25,0.8583500000000034,51.50100000000021,4.18765,1.09061,38.38286,-0.0079,2.7777777777375533e-05,-0.007912096936111475,0.9999599282588539,52
2018-11-06 00:11:27,0.876650000000033,52.59900000000198,4.19995,1.57844,38.38286,-0.00745,2.777777777838608e-05,-0.007467961466666501,0.9999874250630247,53
2018-11-06 00:11:27,0.8916666666666667,53.5,4.19962,1.44818,38.38286,-0.00708,2.7777777777373558e-05,-0.007096905338889549,0.9999951282117682,54
2018-11-06 00:11:29,0.9099666666666962,54.598000000001775,4.1895,0.82242,38.38286,-0.00674,2.722222222271537e-05,-0.006766568022222338,0.9999984711812313,55
2018-11-06 00:11:30,0.926633333333363,55.598000000001775,4.16863,-0.28861,38.38286,-0.00672,2.777777777838411e-05,-0.006747377180555834,0.9999994669338566,56
2018-11-06 00:11:31,0.9433166666666996,56.59900000000198,4.13053,-2.21695,38.38286,-0.00717,2.750000000054974e-05,-0.007199356691667256,0.9999998141313287,57
2018-11-06 00:11:31,0.9583333333333334,57.5,4.11789,-2.72266,38.38286,-0.0078,2.7499999999539188e-05,-0.007828917661110336,0.9999988298077976,58
2018-11-06 00:11:32,0.97501666666667,58.50100000000021,4.11637,-2.63837,38.38286,-0.00855,2.888888888871103e-05,-0.008573373172221623,0.9998774025603236,59
2018-11-06 00:11:34,0.9933166666666996,59.59900000000198,4.11486,-2.5924,38.38286,-0.00934,2.777777777838608e-05,-0.009369776022222907,0.9996335461267801,60
2018-11-06 00:11:35,1.0100000000000364,60.60000000000218,4.12665,-1.87981,38.38286,-0.00994,2.777777777838411e-05,-0.009964376355556063,0.9993954031417978,61
2018-11-06 00:11:36,1.026666666666703,61.60000000000218,4.14182,-1.05484,38.38286,-0.01033,2.805555555622045e-05,-0.010341838302777982,0.9992008613425745,62
2018-11-06 00:11:37,1.0433500000000395,62.60100000000239,4.14452,-0.92203,38.38286,-0.0106,2.8333333334054818e-05,-0.010611828908333532,0.9990628211065422,63
2018-11-06 00:11:38,1.0599666666666965,63.598000000001775,4.15025,-0.63597,38.38286,-0.01081,2.7500000000551714e-05,-0.010816784188888868,0.998958130886453,64
2018-11-06 00:11:39,1.076650000000033,64.59900000000198,4.16422,0.07407,38.38286,-0.01085,2.777777777838411e-05,-0.010857081688888716,0.9990250995035505,65
2018-11-06 00:11:40,1.0933333333333697,65.60000000000218,4.15767,-0.32948,38.38286,-0.0109,2.8611111111887213e-05,-0.01090833084166663,0.9989461594542955,66
2018-11-06 00:11:40,1.1083666666666734,66.50200000000041,4.14941,-0.76878,38.38286,-0.01104,2.8611111110876665e-05,-0.011055910944444157,0.9988644838558693,67
2018-11-06 00:11:42,1.126633333333363,67.59800000000178,4.15177,-0.62831,38.38286,-0.01125,2.777777777838411e-05,-0.011265154599999964,0.9987768636956676,68
2018-11-06 00:11:43,1.1433166666666996,68.59900000000198,4.15733,-0.33459,38.38286,-0.01138,2.777777777838411e-05,-0.011387515999999907,0.9987127491761729,69
2018-11-06 00:11:44,1.1600000000000363,69.60000000000218,4.15767,-0.33459,38.38286,-0.01147,2.8611111111887213e-05,-0.011480125363888817,0.9986673090734067,70
2018-11-06 00:11:45,1.176633333333363,70.59800000000178,4.15514,-0.47506,38.38286,-0.01158,2.777777777838411e-05,-0.011597711430555489,0.998626085332916,71
