Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-11-05 14:39:47,0.0,0.0,3.96383,-5.997,38.48802,-0.09997,0.0,-0.0,0.7379508307943085,0
2018-11-05 14:40:47,1.0,60.0,3.93315,-5.99956,38.69834,-0.19996,0.016666666666666666,-0.09999266666666666,0.7183676220682785,60
2018-11-05 14:41:47,2.000016666666973,120.0010000000184,3.91006,-5.99956,39.01382,-0.29995,0.016666944444449553,-0.19998699987780844,0.698133819644722,120
2018-11-05 14:42:47,3.0,180.0,3.8873,-5.99956,39.22413,-0.39993,0.01666638888888378,-0.299978,0.6772535409041625,180
2018-11-05 14:43:47,4.000016666666974,240.0010000000184,3.85999,-5.99956,39.43445,-0.49992,0.016666944444449553,-0.3999723332111418,0.6557313029703791,240
2018-11-05 14:44:47,5.0000333333334614,300.0020000000077,3.82342,-5.99956,39.53961,-0.59991,0.01666694444444147,-0.49996666642223503,0.6335735394137627,300
2018-11-05 14:45:47,5.999983333333512,359.9990000000107,3.78279,-5.99956,39.64477,-0.69989,0.016665833333334174,-0.5999543334555734,0.6107884212189006,360
2018-11-05 14:46:47,7.0000333333334614,420.0020000000077,3.74436,-5.997,39.74993,-0.79987,0.01666749999999916,-0.6999093309555683,0.587386848617958,420
2018-11-05 14:47:47,7.999983333333512,479.9990000000107,3.70897,-5.99956,39.85508,-0.89986,0.016665833333334174,-0.7998969979889067,0.5633762034248785,480
2018-11-05 14:48:47,9.00003333333346,540.0020000000077,3.67475,-5.99956,39.85508,-0.99984,0.01666749999999916,-0.8998946642889016,0.538767221537725,540
2018-11-05 14:49:47,10.00003333333346,600.0020000000077,3.63952,-5.99956,40.0654,-1.09982,0.016666666666666666,-0.9998873309555683,0.5135726151491521,600
2018-11-05 14:50:47,11.0,660.0,3.60227,-5.99956,40.0654,-1.19982,0.016666111111108977,-1.0998766645333333,0.48780581192686245,660
2018-11-05 14:51:47,12.000016666666973,720.0010000000184,3.56384,-5.99956,40.17056,-1.2998,0.016666944444449553,-1.199870997744475,0.4614806107050742,720
2018-11-05 14:52:47,13.000066666666925,780.0040000000154,3.52541,-5.99956,40.17056,-1.39979,0.01666749999999916,-1.2998686640444699,0.43461170247796044,780
2018-11-05 14:53:47,14.00003333333346,840.0020000000077,3.489,-5.997,40.38088,-1.49978,0.016666111111108977,-1.3998153323777904,0.40721700644119413,840
2018-11-05 14:54:47,15.00003333333346,900.0020000000077,3.45647,-5.997,40.38088,-1.59976,0.016666666666666666,-1.4997653323777904,0.37931203554922593,900
2018-11-05 14:55:47,16.0,960.0,3.42747,-5.99956,40.38088,-1.69975,0.016666111111108977,-1.5997546659555555,0.3509112775417171,960
2018-11-05 14:56:47,17.000033333333462,1020.0020000000076,3.4005,-5.99956,40.48603,-1.79973,0.016667222222224325,-1.6997506657111237,0.3220313917402254,1020
2018-11-05 14:57:47,18.000016666666973,1080.0010000000184,3.37438,-5.99956,40.48603,-1.89972,0.016666388888891895,-1.7997416658333638,0.29268985646922535,1080
2018-11-05 14:58:47,19.000016666666973,1140.0010000000184,3.34724,-5.997,40.59119,-1.99971,0.016666666666666666,-1.8996916658333638,0.2629058149308378,1140
2018-11-05 14:59:47,20.000050000000435,1200.003000000026,3.3174,-5.99956,40.69635,-2.0997,0.016667222222224356,-1.9996876655889322,0.23338510746881208,1200
2018-11-05 15:00:47,21.000033333333462,1260.0020000000077,3.281,-5.99956,40.80151,-2.19968,0.01666638888888378,-2.099678665711124,0.20749723430035968,1260
2018-11-05 15:01:47,22.00006666666692,1320.0040000000154,3.23363,-5.99956,40.90667,-2.29967,0.016667222222224356,-2.1996746654666923,0.18472963240281556,1320
2018-11-05 15:02:47,23.000016666666973,1380.0010000000184,3.16284,-5.99956,41.01183,-2.39965,0.016665833333334174,-2.2996623325000307,0.16465542069720537,1380
2018-11-05 15:03:47,24.000033333333462,1440.0020000000077,3.0435,-5.99956,41.11699,-2.49964,0.01666694444444147,-2.399656665711124,0.14691639773894968,1440
2018-11-05 15:04:47,25.000033333333462,1500.0020000000077,2.86297,-5.99956,41.3273,-2.59962,0.016666666666666666,-2.4996493323777904,0.1312099516193822,1500
2018-11-05 15:05:00,25.222100000000015,1513.326000000001,2.79993,-5.99956,41.3273,-2.62178,0.0037011111111092355,-2.5218543705555567,0.1172788675846575,1513
2018-11-05 15:06:00,26.22213333333348,1573.3280000000086,3.05607,0.0,36.38485,0.0,0.016667222222224356,-2.5218543705555567,0.10490330889123221,1573
2018-11-05 15:07:00,27.22216666666694,1633.3300000000163,3.07462,0.0,32.38883,0.0,0.016667222222224356,-2.5218543705555567,0.09389444641119646,1633
2018-11-05 15:08:00,28.22213333333348,1693.3280000000086,3.08473,0.0,29.97018,0.0,0.016666111111108977,-2.5218543705555567,0.08408935248139525,1693
2018-11-05 15:09:00,29.22215000000045,1753.329000000027,3.09181,0.0,28.3928,0.0,0.016666944444449553,-2.5218543705555567,0.07534687381612008,1753
2018-11-05 15:10:00,30.22216666666694,1813.3300000000163,3.0972,0.0,27.02574,0.0,0.01666694444444147,-2.5218543705555567,0.0675442696786793,1813
2018-11-05 15:11:00,31.22215000000045,1873.329000000027,3.10159,0.0,26.07932,0.0,0.016666388888891864,-2.5218543705555567,0.06057445340240715,1873
2018-11-05 15:12:00,32.22215000000045,1933.329000000027,3.10513,0.0,25.65868,0.0,0.016666666666666666,-2.5218543705555567,0.05434371349666374,1933
2018-11-05 15:13:00,33.22211666666699,1993.327000000019,3.10816,0.0,25.23805,0.0,0.016666111111108915,-2.5218543705555567,0.04876981889749578,1993
2018-11-05 15:14:00,34.222133333333474,2053.3280000000086,3.11086,0.0,24.92257,0.0,0.01666694444444153,-2.5218543705555567,0.04378043415477885,2053
2018-11-05 15:15:00,35.222133333333474,2113.3280000000086,3.11305,0.0,24.81741,0.0,0.016666666666666666,-2.5218543705555567,0.039311786405573236,2113
2018-11-05 15:16:00,36.22215000000045,2173.329000000027,3.11524,0.0,24.50194,0.0,0.016666944444449553,-2.5218543705555567,0.03530753822976269,2173
2018-11-05 15:17:00,37.222183333333426,2233.3310000000056,3.1171,0.0,24.50194,0.0,0.016667222222216272,-2.5218543705555567,0.03171782989716642,2233
2018-11-05 15:18:00,38.222133333333474,2293.3280000000086,3.11878,0.0,24.18646,0.0,0.016665833333334174,-2.5218543705555567,0.028498461804527087,2293
2018-11-05 15:19:00,39.22215000000045,2353.329000000027,3.1203,0.0,24.0813,0.0,0.016666944444449553,-2.5218543705555567,0.02561019358506457,2353
2018-11-05 15:20:00,40.222133333333474,2413.3280000000086,3.12182,0.0,24.0813,0.0,0.01666638888888378,-2.5218543705555567,0.02301814083566189,2413
2018-11-05 15:21:00,41.22215000000045,2473.329000000027,3.12316,0.0,24.18646,0.0,0.016666944444449553,-2.5218543705555567,0.020691253932193815,2473
2018-11-05 15:22:00,42.222166666666936,2533.3300000000163,3.12451,0.0,24.0813,0.0,0.01666694444444147,-2.5218543705555567,0.01860186620568939,2533
2018-11-05 15:23:00,43.22215000000045,2593.329000000027,3.12569,0.0,24.0813,0.0,0.016666388888891864,-2.5218543705555567,0.016725300992304893,2593
2018-11-05 15:24:00,44.222166666666936,2653.3300000000163,3.12687,0.0,23.97615,0.0,0.01666694444444147,-2.5218543705555567,0.015039528871182877,2653
2018-11-05 15:25:00,45.222166666666936,2713.3300000000163,3.12788,0.0,23.97615,0.0,0.016666666666666666,-2.5218543705555567,0.013524867860105212,2713
2018-11-05 15:26:00,46.22211666666699,2773.3270000000193,3.12889,0.0,23.97615,0.0,0.016665833333334174,-2.5218543705555567,0.012163720521741644,2773
2018-11-05 15:27:00,47.22211666666699,2833.3270000000193,3.12991,0.0,23.97615,0.0,0.016666666666666666,-2.5218543705555567,0.010940342899278768,2833
2018-11-05 15:28:00,48.222166666666936,2893.3300000000163,3.13092,0.0,23.97615,0.0,0.01666749999999916,-2.5218543705555567,0.009840640992930512,2893
2018-11-05 15:29:00,49.222166666666936,2953.3300000000163,3.13176,0.0,23.87099,0.0,0.016666666666666666,-2.5218543705555567,0.008851991142458184,2953
2018-11-05 15:30:00,50.222133333333474,3013.3280000000086,3.1326,0.0,23.87099,0.0,0.016666111111108977,-2.5218543705555567,0.007963081222266704,3013
2018-11-05 15:31:00,51.222166666666936,3073.3300000000163,3.13361,0.0,23.76583,0.0,0.016667222222224356,-2.5218543705555567,0.007163770006170593,3073
2018-11-05 15:32:00,52.22215000000045,3133.329000000027,3.13446,0.0,23.87099,0.0,0.016666388888891864,-2.5218543705555567,0.006444962435446509,3133
2018-11-05 15:33:00,53.22215000000045,3193.329000000027,3.13513,0.0,23.87099,0.0,0.016666666666666666,-2.5218543705555567,0.0057984988398046364,3193
2018-11-05 15:34:00,54.222133333333474,3253.3280000000086,3.13597,0.0,23.87099,0.0,0.01666638888888378,-2.5218543705555567,0.005217056427239832,3253
2018-11-05 15:35:00,55.22215000000045,3313.329000000027,3.13665,0.0,23.87099,0.0,0.016666944444449553,-2.5218543705555567,0.004694061584076939,3313
2018-11-05 15:36:00,56.222183333333426,3373.3310000000056,3.13749,0.0,23.87099,0.0,0.016667222222216272,-2.5218543705555567,0.004223611717946988,3373
2018-11-05 15:37:00,57.22211666666699,3433.3270000000193,3.13817,0.0,23.76583,0.0,0.01666555555555937,-2.5218543705555567,0.0038004055396396166,3433
2018-11-05 15:38:00,58.222166666666936,3493.3300000000163,3.13884,0.0,23.87099,0.0,0.01666749999999916,-2.5218543705555567,0.0034196808194320097,3493
2018-11-05 15:39:00,59.22215000000045,3553.329000000027,3.13951,0.0,23.87099,0.0,0.016666388888891864,-2.5218543705555567,0.0030771587734086223,3553
2018-11-05 15:40:00,60.22211666666699,3613.3270000000193,3.14002,0.0,23.76583,0.0,0.016666111111108977,-2.5218543705555567,0.0027689943385903774,3613
2018-11-05 15:41:00,61.222133333333474,3673.3280000000086,3.14069,0.0,23.76583,0.0,0.01666694444444147,-2.5218543705555567,0.002491731684968816,3673
2018-11-05 15:42:00,62.222166666666936,3733.330000000016,3.14137,0.0,23.87099,0.0,0.01666722222222423,-2.5218543705555567,0.0022422643899264686,3733
2018-11-05 15:43:00,63.22215000000045,3793.329000000027,3.14187,0.0,23.76583,0.0,0.016666388888891992,-2.5218543705555567,0.002017799767794472,3793
2018-11-05 15:44:00,64.22213333333347,3853.3280000000086,3.14255,0.0,23.87099,0.0,0.01666638888888378,-2.5218543705555567,0.0018158269059320197,3853
2018-11-05 15:45:00,65.22213333333347,3913.3280000000086,3.14305,0.0,23.76583,0.0,0.016666666666666666,-2.5218543705555567,0.0016340880099479423,3913
2018-11-05 15:46:00,66.22216666666694,3973.330000000016,3.14356,0.0,23.76583,0.0,0.01666722222222423,-2.5218543705555567,0.0014705527055626404,3973
2018-11-05 15:47:00,67.22215000000045,4033.329000000027,3.14407,0.0,23.76583,0.0,0.016666388888891992,-2.5218543705555567,0.0013233949840053053,4033
2018-11-05 15:48:00,68.22218333333343,4093.3310000000056,3.14474,0.0,23.87099,0.0,0.016667222222216272,-2.5218543705555567,0.0011909725124983422,4093
2018-11-05 15:49:00,69.2222000000004,4153.332000000024,3.14525,0.0,23.76583,0.0,0.016666944444449553,-2.5218543705555567,0.0010718080619274643,4153
2018-11-05 15:50:00,70.22216666666645,4213.329999999987,3.14558,0.0,23.76583,0.0,0.016666111111100893,-2.5218543705555567,0.000964572830768025,4213
2018-11-05 15:51:00,71.22214999999997,4273.328999999998,3.14609,0.0,23.87099,0.0,0.016666388888891864,-2.5218543705555567,0.0008680714681937625,4273
2018-11-05 15:52:00,72.22211666666699,4333.327000000019,3.14659,0.0,23.76583,0.0,0.01666611111111706,-2.5218543705555567,0.0007812286204258509,4333
2018-11-05 15:53:00,73.22214999999997,4393.328999999998,3.1471,0.0,23.76583,0.0,0.016667222222216272,-2.5218543705555567,0.0007030768431255797,4393
2018-11-05 15:54:00,74.22214999999997,4453.328999999998,3.14761,0.0,23.76583,0.0,0.016666666666666666,-2.5218543705555567,0.0006327457392843168,4453
2018-11-05 15:55:00,75.22216666666645,4513.329999999987,3.14794,0.0,23.87099,0.0,0.01666694444444147,-2.5218543705555567,0.0005694521968715706,4513
2018-11-05 15:56:00,76.22216666666645,4573.329999999987,3.14845,0.0,23.87099,0.0,0.016666666666666666,-2.5218543705555567,0.0005124916136844609,4573
2018-11-05 15:57:00,77.22214999999997,4633.328999999998,3.14879,0.0,23.76583,0.0,0.016666388888891864,-2.5218543705555567,0.0004612300085898267,4633
2018-11-05 15:58:00,78.22213333333347,4693.328000000009,3.14929,0.0,23.66067,0.0,0.016666388888891864,-2.5218543705555567,0.00041509692882928546,4693
2018-11-05 15:59:00,79.22211666666699,4753.327000000019,3.14963,0.0,23.87099,0.0,0.016666388888891864,-2.5218543705555567,0.00037357907241270763,4753
2018-11-05 16:00:00,80.22213333333347,4813.328000000009,3.14997,0.0,23.87099,0.0,0.01666694444444147,-2.5218543705555567,0.00033621455298371393,4813
2018-11-05 16:01:00,81.22216666666645,4873.329999999987,3.15047,0.0,23.76583,0.0,0.016667222222216272,-2.5218543705555567,0.0003025877420134096,4873
2018-11-05 16:02:00,82.22216666666645,4933.329999999987,3.15081,0.0,23.66067,0.0,0.016666666666666666,-2.5218543705555567,0.00027232462986368454,4933
2018-11-05 16:03:00,83.22216666666645,4993.329999999987,3.15115,0.0,23.87099,0.0,0.016666666666666666,-2.5218543705555567,0.0002450886532454676,4993
2018-11-05 16:04:00,84.22213333333347,5053.328000000009,3.15165,0.0,23.97615,0.0,0.01666611111111706,-2.5218543705555567,0.00022057694195664403,5053
2018-11-05 16:05:00,85.22214999999997,5113.328999999998,3.15199,0.0,23.76583,0.0,0.01666694444444147,-2.5218543705555567,0.00019851694258642556,5113
