Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-12-24 20:56:52,0.0,0.0,4.18278,-0.04342,-19.7698,-0.0,0.0,-0.0,1.0,0
2018-12-24 20:56:52,0.0099999999999757,0.5999999999985448,4.16576,-0.09706,-19.7698,-1e-05,2.8055555556218476e-05,-1.5387755555523515e-05,1.0,1
2018-12-24 20:56:53,0.0250166666666094,1.5009999999965655,4.15346,-0.09706,-19.7698,-4e-05,2.7777777777373497e-05,-3.946638333324586e-05,1.0,2
2018-12-24 20:56:54,0.0417000000000067,2.5020000000004075,4.14351,-0.09706,-19.7698,-7e-05,2.777777777737368e-05,-6.631578888890002e-05,1.0,3
2018-12-24 20:56:55,0.0583333333333333,3.5,4.13626,-0.09706,-19.7698,-9e-05,2.8055555556218476e-05,-9.301106666666502e-05,1.0,4
2018-12-24 20:56:56,0.0766500000000329,4.599000000001979,4.13053,-0.0945,-19.7698,-0.00012,2.7777777779394657e-05,-0.00012257021666671423,1.0,5
2018-12-24 20:56:57,0.091683333333276,5.500999999996566,4.12716,-0.09706,-19.7698,-0.00015,2.6944444442859904e-05,-0.00014667580555545513,1.0,6
2018-12-24 20:56:58,0.1083499999999427,6.500999999996566,4.12413,-0.09706,-19.7698,-0.00017,2.7777777777373558e-05,-0.00017335176111101213,1.0,7
2018-12-24 20:56:59,0.1250666666666802,7.504000000000815,4.12193,-0.0945,-19.7698,-0.0002,2.8333333333042295e-05,-0.00020024797777779219,1.0,8
2018-12-24 20:57:00,0.1417333333333469,8.504000000000815,4.12025,-0.09706,-19.7698,-0.00023,2.8611111111887213e-05,-0.0002270732666666819,1.0,9
2018-12-24 20:57:01,0.1583833333332829,9.502999999996971,4.11907,-0.0945,-19.7698,-0.00025,2.861111110986562e-05,-0.000253720838888812,1.0,10
2018-12-24 20:57:02,0.1766833333333731,10.601000000002388,4.11789,-0.09706,-19.7698,-0.00028,2.8333333335063888e-05,-0.0002832551611111792,1.0,11
2018-12-24 20:57:03,0.1917000000000067,11.502000000000407,4.11722,-0.09706,-19.7698,-0.00031,2.805555555621897e-05,-0.00030740134444446303,1.0,12
2018-12-24 20:57:04,0.2083833333332828,12.502999999996971,4.11654,-0.0945,-19.87496,-0.00033,2.861111110986562e-05,-0.0003341703944443723,1.0,13
2018-12-24 20:57:05,0.2250666666666802,13.504000000000817,4.11604,-0.09706,-19.87496,-0.00036,2.8333333333042295e-05,-0.00036108664444447943,1.0,14
2018-12-24 20:57:06,0.2433500000000397,14.601000000002388,4.11553,-0.09706,-19.87496,-0.00039,2.805555555621897e-05,-0.0003904468055556354,1.0,15
2018-12-24 20:57:07,0.2584000000000135,15.504000000000817,4.11519,-0.09706,-19.87496,-0.00041,2.7777777777374053e-05,-0.00041464904444447854,1.0,16
2018-12-24 20:57:08,0.2750833333332896,16.50499999999738,4.11469,-0.09706,-19.87496,-0.00044,2.749999999852864e-05,-0.00044142022777772413,1.0,17
2018-12-24 20:57:09,0.2917000000000068,17.502000000000407,4.11435,-0.09706,-19.87496,-0.00047,2.8611111111887213e-05,-0.00046822934444447345,1.0,18
2018-12-24 20:57:10,0.3083666666666734,18.502000000000407,4.11401,-0.09706,-19.7698,-0.00049,2.8333333333042295e-05,-0.0004948420111111415,1.0,19
2018-12-24 20:57:11,0.3250333333333401,19.502000000000407,4.11384,-0.09706,-19.7698,-0.00052,2.8055555556218476e-05,-0.0005216623222222551,1.0,20
2018-12-24 20:57:12,0.3417333333333469,20.504000000000815,4.11368,-0.0945,-19.87496,-0.00055,2.8333333333042295e-05,-0.0005485322888889343,1.0,21
2018-12-24 20:57:13,0.3584000000000136,21.504000000000815,4.11334,-0.09706,-19.87496,-0.00057,2.8611111111887213e-05,-0.000575282911111155,1.0,22
2018-12-24 20:57:14,0.3766833333333731,22.601000000002387,4.11317,-0.09706,-19.87496,-0.0006,2.8055555556218476e-05,-0.0006047234277778648,1.0,23
2018-12-24 20:57:15,0.3917000000000067,23.502000000000407,4.113,-0.09706,-19.87496,-0.00063,2.8055555556218476e-05,-0.0006288738777778163,1.0,24
