Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-11-30 19:02:42,0.0,0.0,4.18632,-0.04597,-0.63095,-0.0,0.0,-0.0,1.0,0
2018-11-30 19:02:43,0.0100166666668277,0.6010000000096625,4.17958,-0.0945,-0.63095,-1e-05,2.8611111111887213e-05,-1.5227188889139063e-05,1.0,1
2018-11-30 19:02:44,0.0266333333333022,1.5979999999981374,4.17756,-0.0945,-0.63095,-4e-05,2.750000000054974e-05,-4.174830555549169e-05,1.0,2
2018-11-30 19:02:45,0.0433166666666996,2.599000000001979,4.17705,-0.0945,-0.63095,-7e-05,2.8055555554197377e-05,-6.823433333336907e-05,1.0,3
2018-11-30 19:02:46,0.0599666666666356,3.597999999998138,4.17672,-0.09706,-0.63095,-9e-05,2.8611111107845137e-05,-9.480723888881989e-05,1.0,4
2018-11-30 19:02:47,0.0766333333333022,4.597999999998137,4.17655,-0.0945,-0.63095,-0.00012,2.8611111107845015e-05,-0.00012134026111104285,1.0,5
2018-11-30 19:02:48,0.0916666666666666,5.5,4.17638,-0.0945,-0.63095,-0.00014,2.8055555554197377e-05,-0.00014522682777776477,1.0,6
2018-11-30 19:02:49,0.1099333333334167,6.596000000005006,4.17587,-0.09706,-0.63095,-0.00017,2.8055555554197377e-05,-0.00017463256111122972,1.0,7
2018-11-30 19:02:50,0.1266333333333023,7.597999999998137,4.17436,-0.11238,-0.63095,-0.0002,2.8333333333042295e-05,-0.00020462620555548693,1.0,8
2018-11-30 19:02:51,0.1433333333334303,8.60000000000582,4.17284,-0.12515,-0.63095,-0.00024,2.888888889073213e-05,-0.0002383951805557437,1.0,9
2018-11-30 19:02:52,0.1599333333334167,9.596000000005006,4.16947,-0.15835,-0.63095,-0.00028,2.8055555554197377e-05,-0.00027895364166681714,1.0,10
2018-11-30 19:02:53,0.1766166666668141,10.597000000008848,4.03951,-1.78786,-0.63095,-0.00059,2.805555555824007e-05,-0.0006340636722230945,1.0,11
2018-11-30 19:02:54,0.1932500000000194,11.595000000001164,3.87618,-4.29342,-0.63095,-0.00156,2.6666666668057183e-05,-0.001606332955552663,1.0,12
2018-11-30 19:02:55,0.2099833333333663,12.59900000000198,3.72582,-7.07483,-0.63095,-0.00322,2.86111111118882e-05,-0.0033294936888869043,1.0,13
2018-11-30 19:02:56,0.225,13.5,3.55743,-10.65055,-0.63095,-0.00547,2.8611111111887213e-05,-0.005676873652767349,1.0,14
2018-11-30 19:02:57,0.2433333333334303,14.60000000000582,4.12612,0.47251,-0.63095,-0.00658,2.8055555558239574e-05,-0.006774153694436609,1.0,15
2018-11-30 19:02:58,0.2599333333334168,15.596000000005006,3.72599,-6.76067,-0.63095,-0.00763,2.722222222170482e-05,-0.008000650972207944,1.0,16
2018-11-30 19:02:59,0.2766666666667637,16.60000000000582,3.60041,-9.1794,-0.63095,-0.00991,2.8611111111887213e-05,-0.010342018016656445,1.0,17
2018-11-30 19:03:00,0.2916666666666667,17.5,3.72548,-6.07362,-0.63095,-0.01172,2.8333333333042295e-05,-0.0121267693055371,1.0,18
