Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-11-27 20:41:18,0.0,0.0,4.16273,-0.15325,-0.42063,-0.00253,0.0,-0.0,1.0,0
2018-11-27 20:42:18,0.9999166666665892,59.99499999999534,4.15784,-0.15325,-0.42063,-0.00506,0.016665277777776485,-0.0025539538194442463,0.999482226648244,60
2018-11-27 20:43:18,1.9999500000000503,119.99700000000304,4.15396,-0.15069,-0.52579,-0.0076,0.01666722222222436,-0.005065537536111235,0.9989532802837927,120
2018-11-27 20:44:18,2.999916666666589,179.99499999999534,4.15042,-0.15325,-0.63095,-0.01014,0.016666111111108974,-0.007619619063888685,0.9984041913497667,180
2018-11-27 20:45:18,3.99993333333332,239.9959999999992,4.14739,-0.15069,-0.31548,-0.01268,0.016666944444445518,-0.01013116092222218,0.9978409180676573,240
2018-11-27 20:46:18,4.99993333333332,299.9959999999992,4.14469,-0.15069,-0.42063,-0.01521,0.01666666666666666,-0.01264266092222218,0.9972623775809041,300
2018-11-27 20:47:18,6.00001666666673,360.00100000000384,4.14199,-0.15325,-0.63095,-0.01775,0.016668055555556848,-0.015197040436111267,0.996665065359425,360
2018-11-27 20:48:18,6.999950000000051,419.997000000003,4.1393,-0.15325,-0.63095,-0.02029,0.01666555555555533,-0.01775103682500012,0.9960500577633716,420
2018-11-27 20:49:18,7.99993333333332,479.9959999999992,4.13694,-0.15325,-0.52579,-0.02282,0.01666638888888782,-0.02030516092222218,0.9954180586165885,480
2018-11-27 20:50:18,8.999966666666781,539.9980000000069,4.13475,-0.15325,-0.42063,-0.02536,0.016667222222224356,-0.022859412727778063,0.9947696258689073,540
2018-11-27 20:51:18,9.999983333333269,599.9989999999962,4.13272,-0.15069,-0.31548,-0.02789,0.01666694444444147,-0.025370954586110946,0.9941076538213922,600
2018-11-27 20:52:18,10.99995000000005,659.997000000003,4.13053,-0.15069,-0.73611,-0.03042,0.01666611111111302,-0.027882370869444565,0.9934320694178393,660
2018-11-27 20:53:18,11.999983333333269,719.9989999999962,4.12851,-0.15325,-0.63095,-0.03295,0.016667222222220314,-0.030436622674999827,0.992740731106568,720
2018-11-27 20:54:18,12.99993333333332,779.9959999999992,4.12649,-0.15069,-0.63095,-0.03548,0.016665833333334174,-0.03294799709999995,0.9920363875298198,780
2018-11-27 20:55:18,13.99995000000005,839.997000000003,4.1248,-0.15069,-0.42063,-0.03802,0.01666694444444551,-0.035459538958333446,0.991319204691778,840
2018-11-27 20:56:18,14.99993333333332,899.9959999999992,4.12311,-0.15069,-0.31548,-0.04057,0.01666638888888782,-0.03797099709999995,0.9905894336507266,900
2018-11-27 20:57:18,15.99995000000005,959.997000000003,4.12143,-0.15069,-0.63095,-0.0431,0.01666694444444551,-0.040482538958333446,0.9898473690481654,960
2018-11-27 20:58:18,16.99991666666659,1019.9949999999952,4.11957,-0.15325,-0.63095,-0.04564,0.016666111111108946,-0.04303662048611089,0.9890914207238225,1020
2018-11-27 20:59:18,17.99993333333332,1079.9959999999992,4.11806,-0.15325,-0.63095,-0.04818,0.016666944444445542,-0.04559082972222217,0.9883222392304615,1080
2018-11-27 21:00:18,18.999966666666783,1139.9980000000069,4.11654,-0.15069,-0.52579,-0.05071,0.016667222222224356,-0.04810241343888916,0.9875423155221917,1140
2018-11-27 21:01:18,19.99993333333332,1199.9959999999992,4.11502,-0.15069,-0.31548,-0.05324,0.016666111111108977,-0.05061382972222217,0.986751989625691,1200
2018-11-27 21:02:18,20.999966666666783,1259.9980000000069,4.11368,-0.15069,-0.31548,-0.05577,0.016667222222224356,-0.05312541343888916,0.985951608957102,1260
2018-11-27 21:03:18,22.0,1320.0,4.11233,-0.15069,-0.52579,-0.05831,0.016667222222220314,-0.055636997155555534,0.9851415452022512,1320
2018-11-27 21:04:18,22.999966666666783,1379.9980000000069,4.11081,-0.15069,-0.73611,-0.06085,0.01666611111111302,-0.05814841343888916,0.9843221876184761,1380
2018-11-27 21:05:18,23.999966666666783,1439.9980000000069,4.10946,-0.15325,-0.63095,-0.06339,0.016666666666666666,-0.06070258010555582,0.9834921496379573,1440
2018-11-27 21:06:18,25.0,1500.0,4.10828,-0.15069,-0.52579,-0.06592,0.016667222222220314,-0.0632141638222222,0.9826537918700661,1500
2018-11-27 21:07:18,26.0,1560.0,4.1071,-0.15069,-0.31548,-0.06846,0.016666666666666666,-0.0657256638222222,0.9818074825586003,1560
2018-11-27 21:08:18,26.99995000000005,1619.997000000003,4.10592,-0.15325,-0.31548,-0.071,0.016665833333334174,-0.06827970278055566,0.9809518577014531,1620
2018-11-27 21:09:18,28.0,1680.0,4.10474,-0.15325,-0.84127,-0.07354,0.01666749999999916,-0.07083399715555554,0.9800874704474369,1680
2018-11-27 21:10:18,28.99998333333327,1739.9989999999962,4.10356,-0.15325,-0.73611,-0.07607,0.01666638888888782,-0.07338812125277759,0.9792148612609497,1740
2018-11-27 21:11:18,29.99993333333332,1799.9959999999992,4.10238,-0.15325,-0.63095,-0.07861,0.016665833333334174,-0.07594216021111105,0.978334537543057,1800
2018-11-27 21:12:18,31.00001666666673,1860.001000000004,4.10154,-0.15325,-0.31548,-0.08113,0.01666805555555691,-0.07849653972500015,0.9774469624894411,1860
2018-11-27 21:13:18,31.99993333333332,1919.9959999999992,4.10053,-0.15069,-0.21032,-0.08367,0.016665277777776422,-0.08100783043333327,0.9765543018562532,1920
2018-11-27 21:14:18,33.0,1980.0,4.09952,-0.15325,-0.84127,-0.0862,0.016667777777778003,-0.08356216737777776,0.975655092043438,1980
2018-11-27 21:15:18,33.99993333333332,2039.9959999999992,4.09851,-0.15325,-0.94643,-0.08874,0.01666555555555533,-0.08611616376666661,0.9747497726610617,2040
2018-11-27 21:16:18,34.99995000000005,2099.997000000003,4.09749,-0.15325,-0.63095,-0.09129,0.01666694444444551,-0.08867037300277789,0.9738387357909227,2100
2018-11-27 21:17:18,35.99996666666678,2159.998000000007,4.09665,-0.15325,-0.42063,-0.09382,0.01666694444444551,-0.09122458223888916,0.9729223600031693,2160
2018-11-27 21:18:18,36.99998333333327,2219.998999999996,4.09581,-0.15325,-0.21032,-0.09636,0.01666694444444147,-0.09377879147499982,0.9720010021085287,2220
2018-11-27 21:19:18,38.00004999999995,2280.002999999997,4.09497,-0.15325,-0.31548,-0.0989,0.016667777777778003,-0.0963331284194443,0.9710749932187299,2280
2018-11-27 21:20:18,39.0,2340.0,4.09412,-0.15069,-0.84127,-0.10143,0.016665833333334174,-0.09884450284444443,0.970146329986301,2340
2018-11-27 21:21:18,40.0,2400.0,4.09328,-0.15069,-0.63095,-0.10397,0.016666666666666666,-0.10135600284444443,0.9692151303436365,2400
2018-11-27 21:22:18,41.0,2460.0,4.09244,-0.15069,-0.52579,-0.10651,0.016666666666666666,-0.10386750284444443,0.9682815189073781,2460
2018-11-27 21:23:18,41.99995000000005,2519.997000000003,4.09176,-0.15069,-0.42063,-0.10904,0.016665833333334174,-0.10637887726944456,0.9673456249867796,2520
2018-11-27 21:24:18,42.99998333333327,2579.998999999996,4.09109,-0.15069,-0.31548,-0.11156,0.016667222222220314,-0.10889046098611094,0.9664075630203696,2580
2018-11-27 21:25:18,43.99995000000005,2639.997000000003,4.09041,-0.15069,-0.52579,-0.1141,0.01666611111111302,-0.11140187726944456,0.9654674607369745,2640
2018-11-27 21:26:18,44.99996666666678,2699.998000000007,4.08957,-0.15069,-0.73611,-0.11664,0.01666694444444551,-0.11391341912777805,0.9645254308070335,2700
2018-11-27 21:27:18,45.99993333333332,2759.995999999999,4.0889,-0.15325,-0.73611,-0.11918,0.016666111111108977,-0.1164675006555555,0.9635799375094591,2760
2018-11-27 21:28:18,46.99996666666678,2819.998000000007,4.08822,-0.15325,-0.52579,-0.12171,0.016667222222224356,-0.11902175246111138,0.9626312532541982,2820
2018-11-27 21:29:18,48.0,2880.0,4.08755,-0.15325,-0.52579,-0.12425,0.016667222222220314,-0.12157600426666665,0.96167963583077,2880
2018-11-27 21:30:18,49.0,2940.0,4.08687,-0.15325,-0.31548,-0.12678,0.016666666666666666,-0.12413017093333331,0.9607253260742195,2940
2018-11-27 21:31:18,49.99998333333327,2999.998999999996,4.08637,-0.15325,-0.31548,-0.12932,0.01666638888888782,-0.12668429503055537,0.9597685441604291,3000
2018-11-27 21:32:18,51.0,3060.0,4.08569,-0.15325,-0.63095,-0.13185,0.01666694444444551,-0.12923850426666664,0.9588094879620395,3060
2018-11-27 21:33:18,51.999916666666586,3119.9949999999953,4.08519,-0.15325,-0.52579,-0.13439,0.016665277777776485,-0.1317924580861109,0.9578483530000929,3120
2018-11-27 21:34:18,52.999916666666586,3179.9949999999953,4.08451,-0.15069,-0.52579,-0.13692,0.016666666666666666,-0.1343039580861109,0.9568869500981647,3180
2018-11-27 21:35:18,53.99995000000005,3239.997000000003,4.08401,-0.15069,-0.42063,-0.13945,0.016667222222224356,-0.13681554180277788,0.9559252668581814,3240
2018-11-27 21:36:18,54.99995000000005,3299.997000000003,4.0835,-0.15325,-0.42063,-0.14199,0.016666666666666666,-0.13936970846944455,0.9549616541865419,3300
2018-11-27 21:37:18,55.99995000000005,3359.997000000003,4.083,-0.15325,-0.42063,-0.14453,0.016666666666666666,-0.1419238751361112,0.9539962772239526,3360
2018-11-27 21:38:18,56.999916666666586,3419.9949999999953,4.08249,-0.15325,-0.31548,-0.14707,0.016666111111108977,-0.14447795666388866,0.9530292904989954,3420
2018-11-27 21:39:18,57.99996666666678,3479.998000000007,4.08199,-0.15069,-0.42063,-0.14961,0.0166675000000032,-0.14698958223888914,0.9520624708336548,3480
2018-11-27 21:40:18,58.999916666666586,3539.9949999999953,4.08148,-0.15325,-0.52579,-0.15214,0.016665833333330132,-0.14954362119722198,0.9510941432515343,3540
2018-11-27 21:41:18,59.99996666666678,3599.998000000007,4.08098,-0.15325,-0.52579,-0.15467,0.0166675000000032,-0.15209791557222246,0.9501244301414108,3600
2018-11-27 21:42:18,60.99996666666678,3659.998000000007,4.08047,-0.15069,-0.63095,-0.15721,0.016666666666666666,-0.15460941557222246,0.9491551040999214,3660
2018-11-27 21:43:18,61.99993333333332,3719.995999999999,4.07996,-0.15069,-0.63095,-0.15974,0.016666111111108977,-0.15712083185555548,0.9481861137817191,3720
2018-11-27 21:44:18,62.99995000000005,3779.997000000003,4.07946,-0.15069,-0.52579,-0.16228,0.01666694444444551,-0.15963237371388897,0.9472174065180349,3780
2018-11-27 21:45:18,63.999916666666586,3839.9949999999953,4.07895,-0.15069,-0.63095,-0.16482,0.016666111111108977,-0.16214378999722198,0.9462489460412976,3840
2018-11-27 21:46:18,65.0,3900.0,4.07862,-0.15325,-0.52579,-0.16736,0.016668055555556848,-0.16469816951111108,0.9452790396619837,3900
2018-11-27 21:47:18,65.99993333333332,3959.995999999999,4.07811,-0.15069,-0.52579,-0.16989,0.01666555555555533,-0.1672095020777777,0.944309481657626,3960
2018-11-27 21:48:18,66.99998333333328,4019.998999999996,4.07777,-0.15325,-0.42063,-0.17243,0.01666749999999916,-0.1697637964527776,0.9433385716869758,4020
2018-11-27 21:49:18,68.0,4080.0,4.07727,-0.15069,-0.42063,-0.17496,0.01666694444444551,-0.17227533831111108,0.9423680848623668,4080
2018-11-27 21:50:18,68.99995000000006,4139.997000000003,4.07693,-0.15325,-0.52579,-0.17749,0.016665833333334174,-0.17482937726944453,0.9413963332765659,4140
2018-11-27 21:51:18,69.99996666666678,4199.998000000007,4.07659,-0.15069,-0.52579,-0.18003,0.01666694444444551,-0.17734091912777802,0.9404250747645413,4200
2018-11-27 21:52:18,70.99996666666678,4259.998000000007,4.07609,-0.15069,-0.52579,-0.18257,0.016666666666666666,-0.17985241912777802,0.9394542554595372,4260
2018-11-27 21:53:18,72.0,4320.0,4.07575,-0.15325,-0.63095,-0.1851,0.016667222222220314,-0.1824066709333333,0.9384821783672814,4320
2018-11-27 21:54:18,72.99993333333332,4379.995999999999,4.07541,-0.15325,-0.52579,-0.18764,0.01666555555555533,-0.18496066732222213,0.9375089743465266,4380
