Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-11-29 18:53:50,0.0,0.0,4.18799,0.0,1.15674,0.0,0.0,0.0,0.9820141372373716,0
2018-11-29 18:54:50,0.9999666666666668,59.998000000000005,4.18799,0.0,4.20634,0.0,0.01666611111111111,0.0,0.9820141372373716,60
2018-11-29 18:55:50,1.9999500000000003,119.997,4.18815,0.0,7.78173,0.0,0.016666388888888887,0.0,0.9820141372373716,120
2018-11-29 18:56:50,2.9999833333333332,179.999,4.18849,0.0,11.35712,0.0,0.016667222222222222,0.0,0.9820141372373716,180
2018-11-29 18:57:50,3.9999833333333337,239.999,4.18866,0.0,15.14283,0.0,0.016666666666666666,0.0,0.9820141372373716,240
2018-11-29 18:58:50,4.999933333333333,299.996,4.189,0.0,18.40274,0.0,0.016665833333333328,0.0,0.9820141372373716,300
2018-11-29 18:59:50,5.9999666666666664,359.998,4.18917,0.0,19.98012,0.0,0.016667222222222226,0.0,0.9820141372373716,360
2018-11-29 19:00:50,6.99995,419.997,4.18933,0.0,20.19044,0.0,0.016666388888888894,0.0,0.9820141372373716,420
2018-11-29 19:01:50,7.999949999999999,479.997,4.18933,0.0,19.7698,0.0,0.016666666666666666,0.0,0.9820141372373716,480
2018-11-29 19:02:50,8.999966666666667,539.998,4.1895,0.0,20.92655,0.0,0.016666944444444453,0.0,0.9820141372373716,540
2018-11-29 19:03:50,9.999933333333331,599.996,4.1895,0.0,22.71424,0.0,0.016666111111111093,0.0,0.9820141372373716,600
2018-11-29 19:04:50,11.000016666666664,660.001,4.18933,0.0,22.8194,0.0,0.016668055555555554,0.0,0.9820141372373716,660
2018-11-29 19:05:50,11.99995,719.997,4.18933,0.0,21.45234,0.0,0.01666555555555555,0.0,0.9820141372373716,720
2018-11-29 19:06:50,13.000016666666664,780.001,4.18917,0.0,22.18845,0.0,0.01666777777777778,0.0,0.9820141372373716,780
2018-11-29 19:07:50,13.999983333333336,839.999,4.189,0.0,23.66067,0.0,0.016666111111111125,0.0,0.9820141372373716,840
2018-11-29 19:08:50,15.0,900.0,4.189,0.0,23.76583,0.0,0.01666694444444444,0.0,0.9820141372373716,900
2018-11-29 19:09:50,15.999983333333336,959.999,4.18883,0.0,22.50393,0.0,0.016666388888888894,0.0,0.9820141372373716,960
2018-11-29 19:10:50,17.0,1020.0,4.18866,0.0,22.39877,0.0,0.01666694444444444,0.0,0.9820141372373716,1020
2018-11-29 19:11:50,18.000016666666667,1080.001,4.18849,0.0,23.34519,0.0,0.01666694444444444,0.0,0.9820141372373716,1080
